id,title,year,source,query,run_date,stage,decision,reason,type,era,evidence_kind,screener1,screener2,category
doi:10.1145/966389.966399,Editorial pointers,2004,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Editorial content, not research on anti-automation mechanisms",,,,exclude,exclude,-
s2:e9024b58f9d38774c584282c0c6fa6859bc6a637,Developing a CAPTCHA Utilizing Cognitive Ability of Human through PHP,2015,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Pure CAPTCHA proposal, no evaluation evident",,,,exclude,exclude,-
doi:10.1109/ICPR48806.2021.9412914,Cost-Effective Adversarial Attacks against Scene Text Recognition,2021,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"adjudicated: Adversarial attacks on scene text recognisers, not CAPTCHAs",,,,exclude,include,-
s2:ea1a5436e9881606bc266d15d88db7e16d80f889,A Novel CAPTCHA Solving Technique Based on Deep Convolutional Neural Networks,2015,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Evaluates CNN-based automated CAPTCHA solving attack,CAPTCHA,,,include,include,A
doi:10.1007/978-3-642-15512-3_24,Fast-Flux Bot Detection in Real Time,2010,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Network-level fast-flux botnet detection, not client-side anti-automation",,,,exclude,exclude,-
doi:10.1109/eurosp53844.2022.00050,Captcha me if you can: Imitation Games with Reinforcement Learning,2022,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: RL-based attack evading reCAPTCHA v3 behavioral bot detection with high success,CAPTCHA,,,include,include,A
doi:10.1109/EST.2014.30,Side-Channel Attack against the Capy HIP,2014,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Side-channel attack breaking Capy CAPTCHA with 61% success,CAPTCHA,,,include,include,A
doi:10.1109/EuroSP63326.2025.00012,Scalable and Fine-Tuned Privacy Pass from Group Verifiable Random Functions,2025,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Peer-reviewed improvement of Privacy Pass anonymous attestation tokens used with CAPTCHAs,IV,,,include,include,M
doi:10.3390/app14125016,Adaptive CAPTCHA: A CRNN-Based Text CAPTCHA Solver with Adaptive Fusion Filter Networks,2024,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Evaluates ML solver attacking text CAPTCHAs, an anti-automation mechanism",CAPTCHA,,,include,include,A
doi:10.48175/ijarsct-7732,Deep Learning based CAPTCHA Solver for Vulnerability Assessment,2022,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Evaluates deep learning CAPTCHA solver attacking multiple CAPTCHA types with reported accuracies,CAPTCHA,,,include,include,A
doi:10.1109/FMLDS67896.2025.00135,LIMA: Leveraging Large Language Models and MCP Servers for Initial Machine Access,2025,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"adjudicated: LLM pentesting; CAPTCHA only incidental, needed human help",,,,exclude,include,-
doi:10.1109/TCSS.2025.3599730,Node Injection-Based Adversarial Attack and Defense on Social Bot Detection,2026,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social-media bot account detection via graphs, not client-side anti-automation",,,,exclude,exclude,-
s2:f16eb908a03968c379070b2dd8f6d3fedb24b28b,Secure Authentication and Tracking Mechanism with Honeyword,2019,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Honeyword password authentication, not client-side anti-automation",,,,exclude,exclude,-
doi:10.32782/tnv-tech.2025.4.1.1,POSSIBILITIES FOR INCREASING NETWORK EFFICIENCY IN CLIENT-SERVER SYSTEMS,2025,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: CDN performance survey; CAPTCHA only mentioned in passing, no anti-automation evaluation",,,,exclude,exclude,-
doi:10.1109/MIC.2015.127,Using JPEG to Measure Image Continuity and Break Capy and Other Puzzle CAPTCHAs,2015,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Evaluates automated attacks breaking Capy, KeyCAPTCHA, and Garb puzzle CAPTCHAs",CAPTCHA,,,include,include,A
doi:10.1145/3439798,A Novel Attack on Monochrome and Greyscale Devanagari CAPTCHAs,2021,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Evaluates ML attack breaking Devanagari text CAPTCHAs with high success rates,CAPTCHA,,,include,include,A
doi:10.1109/ICCRD.2010.85,Using Captchas to Mitigate the VoIP Spam Problem,2010,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: VoIP call spam CAPTCHA, not web-based anti-automation",,,,exclude,exclude,-
doi:10.1109/CCIC68129.2026.11486110,Distortion-Aware Captcha Recognition Using a CNN Inversion Module,2026,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,"both screeners: Evaluates a CNN-based CAPTCHA solver, an automated attack on a client-side challenge.",CAPTCHA,,,include,include,A
s2:f481db1af7fab7bd938911cb578c27748d9ca385,A Framework for Securing Data Warehouse Using Hybrid Approach,2019,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Data warehouse security; unrelated to client-side anti-automation mechanisms,,,,exclude,exclude,-
s2:f4fe3ec06201383a9caad0b182a972459b6cf0a1,Utilizing first hop redundancy protocol to mitigate the effects of denial-of-service attack,2018,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Network-layer DoS mitigation via redundancy protocol; unrelated to client-side anti-automation.,,,,exclude,exclude,-
doi:10.15662/ijrpetm.2024.0706024,Enhancing Web Application and API Security Through Intelligent WAFs and Proactive Threat Management,2024,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Server-side WAF conceptual framework; not client-side anti-automation, no evaluation",,,,exclude,exclude,-
s2:f568de5390b96332ace355a4789e71d2bab00cbe,"Method for reducing verification efficiency, method for generating captcha, correlated system, and server",2013,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,both screeners: Patent-style CAPTCHA generation proposal; no evaluation evident from title,,,,exclude,exclude,-
doi:10.1155/2021/6640499,"Survey on Botnet Detection Techniques: Classification, Methods, and Evaluation",2021,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Botnet/network-traffic detection survey, not client-side web anti-automation.",,,,exclude,exclude,-
doi:10.1007/s10489-019-01488-3,Adaptive deep Q-learning model for detecting social bots and influential users in online social networks,2019,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social bot detection in online social networks, not client-side anti-automation",,,,exclude,exclude,-
doi:10.1109/ISDFS69419.2026.11458918,Proof-by-Asset: A Blockchain-Backed Model for Asset-Based Authentication,2026,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Blockchain asset-based account authentication proposal, not browser/device-enforced anti-automation",,,,exclude,exclude,-
s2:f647d575db630b8083709468b9eab97acc46054e,Research on computing platform based on CAPTCHA,2010,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Human-based computing proposal, not anti-automation mechanism or attack evaluation",,,,exclude,exclude,-
doi:10.1016/j.cose.2009.06.006,"Pitfalls in CAPTCHA design and implementation: The Math CAPTCHA, a case study",2010,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,include,both screeners: Peer-reviewed case study evaluating CAPTCHA design and implementation weaknesses,CAPTCHA,,,include,include,M
doi:10.18653/v1/W19-4317,An Empirical Study on Pre-trained Embeddings and Language Models for Bot Detection,2019,SemanticScholar,"(""bot mitigation"" | ""bot detection"" | ""anti-automation"" | ""browser fingerprinting"" | CAPTCHA) + (attestation | cost | economics | architecture | ""CAPTCHA solving"" | ""vision-language model"" | VLM | ""web agent"" | ""computer-use agent"" | ""GUI agent"")",2026-09-23,title/abstract,exclude,"both screeners: Social-media bot detection from tweet text, not client-side anti-automation",,,,exclude,exclude,-
